id,pair_id,message,label,language,split_role,source,is_synthetic,channel,role,persona,pattern,qc_status,notes
ib_v1_000332,,Your order has been shipped and will arrive tomorrow,LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:Normal transactional message
ib_v1_000333,,Your payment of ₹899 has been received,LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:Normal transactional message
ib_v1_000334,,Your train ticket has been booked successfully immediately,LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:Normal transactional message
ib_v1_000335,,"Hi beta, this is chacha. My phone is broken, using neighbor's. Emergency. Send Rs 10,000 to this UPI: 9876543210@ybl. Will return tomorrow. Hospital bill, need now. Please quickly.",IMPERSONATION_SCAM,English,train,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:impersonation
ib_v1_000336,,"Papa, mera wallet chori ho gaya. College fees bharna hai aaj. Rs 15,000 please bhejo is UPI par: friend-help@okicici. Warden waiting. Please urgent. Call nahi kar sakta, phone bhi gaya.",IMPERSONATION_SCAM,Hinglish,train,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:impersonation
ib_v1_000337,,"Dear Customer, Rs 12,500 debited from A/c XX1234 on 15-Mar-2024 at 14:32 to VPA john@okicici. Not you? Call 1800-11-2211.",LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000338,,"Your HDFC Bank Credit Card statement for Feb 2024 is generated. Total amount Rs 8,450. Due date 15-Mar-2024. Pay via NetBanking or AutoPay. — HDFC Bank",LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000339,,Your Amazon order #402-3837592-1234567 is out for delivery today. Expected between 4:00 PM – 7:00 PM. Track at amazon.in/orders,LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000340,,"OTP for your transaction of Rs 2,500 at MERCHANT is 847236. Valid for 5 minutes. DO NOT share with anyone, including bank staff. — ICICI Bank",LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000341,,Your Zomato order from Pizza Hut has been confirmed. Order ID: Z45678. ETA 35 mins. Track in app.,LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000342,,"Dear BSNL user, your plan expires on 20-Mar-2024. Recharge with Rs 299 pack to continue services. Visit bsnl.co.in or nearest retailer.",LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000343,,UPI Mandate: Rs 499 will be auto-debited on 10-Apr-2024 for NETFLIX-ASIA subscription. Cancel in UPI app settings if needed. — NPCI,LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000344,,"Airtel: You have used 80% of your 1.5GB daily data limit. For unlimited use, recharge with Rs 299 plan via airtel.in/recharge",LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000345,,"ITR-1 for AY 2024-25 is available. File before 31-Jul-2024 at incometax.gov.in. Log in with your PAN. — IT Dept, Govt. of India",LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000346,,Rs 25 cashback credited to your PhonePe wallet for your recent electricity bill payment. Balance: Rs 312. Thank you!,LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000347,,"Your redemption request of Rs 15,000 for HDFC Small Cap Fund is processed. Amount will be credited to your registered bank A/c XX1234 in T+1 day. — HDFC AMC",LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000348,,"SIP of Rs 5,000 for Axis Blue Chip Fund auto-debited from A/c XX5678 on 05-Mar-2024. Units allotted. — Axis Mutual Fund",LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000349,,Your Swiggy login OTP is 284591. Valid for 10 minutes. Don't share this code with anyone.,LEGIT_TRANSACTIONAL,English,train,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000350,,Trip summary: Rs 285 paid for ride from Indiranagar to Koramangala. Driver: Suresh. Rate your trip in the Uber app.,LEGIT_TRANSACTIONAL,English,eval_holdout,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000351,,"LIC Policy No. 123456789: Premium Rs 4,250 due on 25-Mar-2024. Pay via licindia.in or bank. Call 022-67819090 for help.",LEGIT_TRANSACTIONAL,English,eval_holdout,public_remap,False,sms,institution,none,transactional,accepted,remap:benign
ib_v1_000352,,"[AI-cloned voice of victim's son]: Papa main bahut mushkil mein hoon, accident ho gaya, hospital mein hoon. Rs 85,000 urgently iss UPI par bhejo: emergency-medical@ybl. Friend ka phone use kar raha hoon, mera toota.",IMPERSONATION_SCAM,Hinglish,train,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:impersonation
ib_v1_000353,,UPI Circle invitation: Your friend Rajesh added you as secondary user. Click to accept and earn Rs 500 cashback: https://upi-circle-accept.npci-in.click,IMPERSONATION_SCAM,English,train,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:impersonation
ib_v1_000354,,"Bhai BGMI mein Mythic M416 skin bech raha hoon original, Rs 500 only. Account transfer kar dunga. UPI karo: bgmi-skin-trade@okbizaxis",IMPERSONATION_SCAM,Hinglish,train,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:impersonation
ib_v1_000355,,I am your colleague. I need ₹2000 urgently. Please transfer it now.,IMPERSONATION_SCAM,English,train,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:Trusted-contact impersonation
ib_v1_000356,,I am your brother. I need ₹1000 urgently. Please transfer it now.,IMPERSONATION_SCAM,English,train,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:Trusted-contact impersonation
ib_v1_000357,,I am your friend. I need ₹1000 urgently. Please transfer it now.,IMPERSONATION_SCAM,English,train,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:Trusted-contact impersonation
ib_v1_000358,,I am your manager. I need ₹1500 urgently. Please transfer it now.,IMPERSONATION_SCAM,English,eval_holdout,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:Trusted-contact impersonation
ib_v1_000359,,Let's meet for dinner tonight.,LEGIT_PERSONAL,English,train,public_remap,False,whatsapp,personal,none,legit_personal,accepted,remap:Normal personal conversation
ib_v1_000360,,I will send you ₹2000 tomorrow.,LEGIT_PERSONAL,English,train,public_remap,False,whatsapp,personal,none,legit_personal,accepted,remap:Normal repayment conversation
ib_v1_000361,,Your payment of ₹2000 to Amazon was successful.,LEGIT_TRANSACTIONAL,English,eval_holdout,public_remap,False,sms,institution,none,transactional,accepted,remap:Normal transaction notification
ib_v1_000362,,Your payment of ₹1500 to ABC Store was successful.,LEGIT_TRANSACTIONAL,English,eval_holdout,public_remap,False,sms,institution,none,transactional,accepted,remap:Normal transaction notification
ib_v1_000363,,Your payment of ₹200 to Flipkart was successful.,LEGIT_TRANSACTIONAL,English,eval_holdout,public_remap,False,sms,institution,none,transactional,accepted,remap:Normal transaction notification
ib_v1_000364,,"Bhai, mujhe ₹1500 urgently chahiye. Abhi UPI kar de, kal return kar dunga.",IMPERSONATION_SCAM,Hinglish,eval_holdout,public_remap,False,whatsapp,scammer,friend,trusted_contact,accepted,remap:Trusted-contact impersonation
ib_v1_000365,,Bhai shaam ko chai pe milte hain.,LEGIT_PERSONAL,Hinglish,train,public_remap,False,whatsapp,personal,none,legit_personal,accepted,remap:Normal friend conversation
ib_v1_000366,,Main kal ₹1500 UPI se bhej dunga.,LEGIT_PERSONAL,Hinglish,train,public_remap,False,whatsapp,personal,none,legit_personal,accepted,remap:Normal repayment conversation
ib_v1_000367,,Aaj ghar pe dinner karenge.,LEGIT_PERSONAL,Hinglish,eval_holdout,public_remap,False,whatsapp,personal,none,legit_personal,accepted,remap:Normal family conversation
ib_v1_000368,,"Aapka parcel customs me atka hai, ₹35 pay karke release kare immediately",OTHER_SCAM,Hinglish,train,public_remap,False,sms,scammer,none,"urgency,_reward_or_suspicious_instructio",accepted,"remap:Urgency, reward or suspicious instruction"
ib_v1_000369,,"Congratulations! You have won Rs 25,000 in the PNB customer lucky draw. Share OTP received to claim your prize before it expires.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000370,,"ನೀವು InstaCash ನಿಂದ ತೆಗೆದುಕೊಂಡ ₹5,000 ಸಾಲದ EMI ಇಂದು ಬಾಕಿ. ಈಗಲೇ ಪಾವತಿಸದಿದ್ದರೆ ನಿಮ್ಮ ಫೋನ್ contacts ಎಲ್ಲರಿಗೂ defaulter ಎಂದು WhatsApp ಮಾಡಲಾಗುವುದು. ಕೂಡಲೇ ಪಾವತಿಸಿ.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000371,,"Our algorithm generated 347% returns last month for beginners. Even with ₹5,000 start you can easily hit ₹50,000 in 30 days. I'll guide you personally. First step — join our private channel for today's signal.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000372,,Shri Ram Janmabhoomi Teerth Kshetra Trust: Contribute for Mandir maintenance. 80G tax exemption. Donate any amount via UPI: ram-mandir-donation@okhdfcbank or https://ramjanmabhoomi-donate.in.top,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000373,,"Hi, nice to meet you! Tell me more about yourself.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000374,,FASTag KYC: Your vehicle FASTag deactivated. Re-KYC at https://fastag-rekyc-npci.click or Rs 500 penalty per toll crossing until fixed.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000375,,YouTube Partner Program verification pending for your channel. Complete AdSense tax form within 48 hours or monetization revoked permanently: https://yt-partner-in.co,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000376,,"Ola/Uber driver partner boost: Earn Rs 50,000/week. Register via my link + pay Rs 2,500 onboarding fee UPI. I'm a senior driver, will mentor you personally.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000377,,"Axis Bank Alert: Unauthorized login from Delhi IP. Rs 1,00,000 transfer initiated. Share OTP NOW to stop the transaction.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000378,,"Thanks, I will ignore the SMS and report it",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000379,,"PM Ujjwala Yojana: Rs 2,500 LPG subsidy pending. Share OTP to credit to your bank. Only Aadhaar-linked accounts eligible.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000380,,Jio SIM re-KYC: New TRAI rules. Update via https://jio-trai-rekyc.top to keep number active. SIM deactivated tomorrow.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000381,,"Dear customer, this is SBI. Your account will be blocked in 10 minutes due to KYC failure. Share OTP immediately to prevent.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000382,,"Anthropic Claude AI India: Premium investment insights. Subscribe at Rs 4,999/year. Features: daily stock picks, 85% accuracy. Telegram: t.me/claude-ai-invest-in",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000383,,"UIDAI: Your Aadhaar will be deactivated in 48 hours. Update biometrics at https://uidai-biometric.org.in. Without active Aadhaar, ration/LPG subsidy stops.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000384,,Your UPI account will be blocked. Please verify immediately using the link sent to you.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,fake_account_verification,accepted,remap:Fake account verification
ib_v1_000385,,"IPO Alert: Private placement in upcoming IPO @ Rs 45/share (listing price Rs 200). Invest Rs 25,000 min. Bookings close 6 PM today. UPI ipo-alloc@sbi urgently.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000386,,"Sir your loan of ₹25,000 has been disbursed. But EMI of ₹32,500 is due in 3 days (includes processing + interest). Failure to pay = contact list harassment starts.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000387,,Your refund of ₹3000 is pending. Approve the payment request to receive it.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,fake_refund_request,accepted,remap:Fake refund request
ib_v1_000388,,"Sounds good, how do I install?",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000389,,EPFO: Your PF withdrawal of Rs 2.3 lakh requires OTP verification. Share within 15 minutes else withdrawal cancelled.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000390,,"Hello sir, Navi loan se. Aapko Rs 1.5 lakh loan approved. Photo aur Aadhaar details WhatsApp karein 1 ghante mein paisa. Rs 1,199 instant disbursal fee UPI.",OTHER_SCAM,Hinglish,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000391,,"Bank of Baroda: Your locker is being accessed right now. To stop unauthorized access, share OTP immediately — the person is physically in the vault.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000392,,Your bank account will be blocked. Please verify immediately using the link sent to you.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,fake_account_verification,accepted,remap:Fake account verification
ib_v1_000393,,RBI Digital Rupee rollout: Your account selected for CBDC wallet setup. Migrate balance before December or lose RBI-guaranteed status. Register: https://rbi-cbdc-migrate.gov-in.top,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000394,,"I am SEBI-registered advisor. Crypto investment plan 40% monthly return. Join VIP Telegram: t.me/crypto-vip-india. Minimum deposit Rs 5,000 via UPI. Doubles in 48 hours.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000395,,PhonePe: Mandatory KYC update required per RBI. Scan QR at https://phonepe-kyc.app within 1 hour or service suspended.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000396,,Your wallet account will be blocked. Please verify immediately using the link sent to you.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,fake_account_verification,accepted,remap:Fake account verification
ib_v1_000397,,"PM Yojana 2026: Government investment scheme, 15% guaranteed return. Apply at https://pm-yojana-2026.gov-india.net. Last date today. Register and deposit Rs 10,000 minimum.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000398,,Hello! This is Deepak from Amazon Customer Care. We're unable to deliver your parcel (tracking 402-8471929) because the customs fee of ₹49 is pending. Please clear via UPI here to release shipment today: amazon-customs-release.in,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000399,,Need urgent cash? Get Rs 2 lakh loan at 2% interest. Instant approval at https://quickloan-app.top. Offer valid till midnight. Pay Rs 999 activation fee now.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000400,,Passport Seva: Your passport linked KYC flagged. Suspension in 48 hrs. Verify at https://passport-seva-reverify.co. Travel ban until fixed.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000401,,"LIC Premier Plan: Govt-backed, 14% annual return guaranteed. Minimum Rs 50,000. Register at https://lic-premier-2026.gov-india.top. Last 3 days for registration. Aadhaar + PAN + deposit today.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000402,,"Hi, this is QuickLoan India. Based on your profile we've approved ₹25,000 loan at 0% interest for first 7 days. Install our app to claim.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000403,,"LazyPay notice: Your CIBIL report shows unpaid Rs 28,000 from our lender. Pay by EOD or SARFAESI action. Property attachment notice draft ready.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000404,,SBI सूचना: आपके खाते का KYC अधूरा है। 24 घंटे के भीतर पूरा करें वरना बैंक खाता निष्क्रिय हो जाएगा। तुरंत यहाँ अपडेट करें: sbi-kyc-today.in,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000405,,"[Still voice] No time for email. Meeting is confidential. This is for our Singapore expansion — vendor is leaving the country tonight. I'm CEO, I'm authorizing. Use this account: [reads UPI]. I trust you — don't disappoint.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000406,,"Jio: Free True5G upgrade for your number. Confirm upgrade by clicking https://jio-true5g-upgrade.ml. Offer expires tonight. Without upgrade, 5G throttled to 4G permanently.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000407,,"Work-from-home: review YouTube videos, earn Rs 2,000 daily. Visit https://earnbyreview.top. Registration fee Rs 999. Start today, receive first payment in 24 hrs.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000408,,Namaste. Main Union Bank of India se manager Sinha. Aapke account mein Rs 1.2 lakh ka dubious deposit aaya hai. Reverse karne ke liye OTP share karein. RBI ko report jaayegi. OTP mein bataiye.,OTHER_SCAM,Hinglish,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000409,,"Dear Customer, your Amazon shipment #402-8471929 has been HELD by Indian Customs. Release fee ₹49 required within 2 hours or parcel returns to sender. Make payment: bit.ly/amzn-customs-in",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000410,,"You are selected for instant loan approval, click to proceed immediately",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,"urgency,_reward_or_suspicious_instructio",accepted,"remap:Urgency, reward or suspicious instruction"
ib_v1_000411,,EPFO-CPAO Notice: 7th Pay Commission arrears Rs 2.4 lakh approved for your pension account. Share OTP sent to credit. Validity 30 minutes.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000412,,"Main SBI manager Sharma bol raha hoon Mumbai branch se. Aapke loan EMI auto-debit fail ho gayi. Penalty Rs 5,000 lagi hai. Reverse karne ke liye OTP batao.",OTHER_SCAM,Hinglish,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000413,,"Sovereign Gold Bond 2026: Subscribe via special window, 2.5% + 10% gold appreciation guaranteed. Pay Rs 50,000 via UPI today. Allocation locks at 5 PM.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000414,,"Mumbai Crime Branch: Your bank account used for hawala. Explain in 2 hrs or arrest team dispatched. Settlement Rs 50,000 via UPI drops case. Decide fast.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000415,,"My friend will give you VIP access — just deposit ₹50,000 on the platform (link I'll share) and I'll personally monitor your trades. Trust me, within 2 months you'll have enough for a honeymoon abroad!",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000416,,💎💎 Make ₹50K into ₹1.5L in 30 days! 100% guaranteed. Our SEBI-registered quant fund uses AI to predict NIFTY with 94% accuracy. Seats closing tonight — DM your UPI ID to secure slot 💎💎,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000417,,Hi! Welcome to Quantum Wealth VIP group. I'm Anjali — your personal trading advisor. First 10 members get free starter tips. What's your experience level with crypto?,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000418,,"Hello, I am Inspector Sharma from Mumbai Cybercrime Branch. Your Aadhaar card has been used in a drug trafficking case in Andheri. FIR no MUM/2026/0847 has been registered in your name.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000419,,IDBI Bank: Frozen dormant account reactivation KYC. Click https://idbi-reactivate.co or balance forfeited to charity fund in 24 hrs.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000420,,"Namaste, I am calling from SBI customer care, emp ID 45612. Your card blocked due to fraud attempt. Verify with OTP. Only I can help unblock. Share OTP within 5 min or escalate to branch.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000421,,"Hi, this is Rahul from EasyMoney Loans. Instant Rs 50,000 loan approved in 5 min. No documents needed. Pay Rs 499 processing fee via UPI to get loan.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000422,,"Flipkart: Delivery boy unable to find your address. Pay Rs 20 redelivery charge or order cancelled: https://flipkart-redelivery.co. Order cancelled in 30 min. Rs 2,500 item forfeited.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000423,,"PRIORITY SBI notification: KYC validation failed on card ending 4729. Account freeze initiated. To reverse within next 30 min, confirm OTP delivered via SMS. Failing which card services discontinue permanently.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000424,,"Hello sir, main SBI fraud team se hoon. Card block hua hai. Naya card dispatch karne ke liye card number aur CVV batao. Nayi card 24 ghante mein. CVV batana mandatory hai. Batao.",OTHER_SCAM,Hinglish,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000425,,"Blinkit: Your Rs 1,450 grocery order delivered to wrong address. Refund initiated. Share UPI PIN to complete reversal within 10 min or refund voids.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000426,,Instagram Meta Verified offer: Get blue checkmark for your business profile at Rs 299/month (50% off). Apply: https://meta-verified-in.co. Limited for India creators only.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000427,,Sir please do not panic. You can prove innocence on Skype video call right now. Otherwise physical arrest warrant will be issued. We need to verify your bank accounts are not linked to this case. Transfer all funds to RBI secure escrow for verification — it will be refunded in 30 minutes after clearance. I'm sending the account details now.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000428,,"Aapka ATM card block ho gaya hai, details update kare",OTHER_SCAM,Hinglish,train,public_remap,False,sms,scammer,none,"urgency,_reward_or_suspicious_instructio",accepted,"remap:Urgency, reward or suspicious instruction"
ib_v1_000429,,"Sir there's a ₹49,999 transaction from Delhi we need to block urgently. Your account is being protected by RBI's new fraud shield. To cancel this transaction, please share the OTP you just received — it will reverse the charge. Quick sir, we have only 2 minutes before it clears.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000430,,"आपका KYC पूरा नहीं है, तुरंत अपडेट करें",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,"urgency,_reward_or_suspicious_instructio",accepted,"remap:Urgency, reward or suspicious instruction"
ib_v1_000431,,"FAME-III EV subsidy: Rs 65,000 approved on your 2-wheeler EV. Claim at https://fame3-subsidy-disbursal.gov-india.xyz. Pay Rs 2,999 processing fee via UPI to release.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000432,,Zomato Customer Care: Your refund of Rs 487 stuck. Share UPI PIN to release. Refund returns to Zomato in 1 hour. Cooperate to receive.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000433,,"Sir our records show dues pending. If not cleared by 8 PM tonight, we will contact all 284 contacts from your phone with a defaulter notice. Your photo will be shared in WhatsApp groups. Pay now to avoid embarrassment to your family.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000434,,"IRCTC Rail Madad: Your Rajdhani ticket cancellation refund of Rs 1,850 pending. Claim at https://irctc-railmadad.gov-india.ml before train departure time ends.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000435,,"DTDC courier: Parcel from abroad, customs charge Rs 250 pending. Click to pay: https://dtdc-customs.gq. Parcel returns in 1 hr. Pay UPI or lose gift.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000436,,"Home loan Rs 50 lakh approved at 6% interest (lowest in market). Subvention from govt at https://home-loan-govt-subsidy.in-gov.net. Pay Rs 3,000 stamp duty via UPI today.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000437,,"Solar panel franchise: Govt subsidy 40%. Rs 1 lakh investment, Rs 10,000 monthly return from govt. Franchise fee Rs 20,000 UPI. Subsidy file submitted today.",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000438,,DigiLocker: Your documents failed re-verification. Re-upload Aadhaar + PAN + Driving License within 24 hours at https://digilocker-reverify.in-gov.click else locker wiped.,OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000439,,"Hi, I saw your profile on Shaadi.com. I'm a Mumbai-based investment banker. Been trading crypto on a private platform, making Rs 8 lakh monthly. Would love to share the platform with my future partner. Want to start small with Rs 30,000?",OTHER_SCAM,English,train,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000440,,"Exclusive opportunity — 500% ROI guaranteed in just 21 days via our proprietary algo-trading bot. Minimum entry ₹5,000. Only 7 VIP seats remaining this month. Lock yours by transferring via UPI before 6 PM today.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000441,,Canara Bank KYC flagged as suspicious. Verify at https://canara-kyc.verify.in within 12 hours or FIR will be filed against you.,OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
